,mean_rated,height,weight,club,leagueCountry,games,victories,ties,defeats,goals,yellowCards,yellowReds,redCards,YC_IAT,YR_IAT,RC_IAT,YC_EXP,YR_EXP,RC_EXP
1159,1.0,188.0,86.0,63,3,198.0,63.0,54.0,81.0,13.0,30.0,3.0,1.0,3.4806842536,0.167341947922,0.305447182257,5.50776347123,0.168050481568,0.578706146817
1160,0.0,182.0,76.0,20,0,300.0,195.0,53.0,52.0,2.0,22.0,0.0,0.0,1.7441214026,0.0,0.0,1.80847389966,0.0,0.0
1161,0.0,193.0,86.0,71,2,162.0,66.0,42.0,54.0,9.0,25.0,1.0,1.0,3.36656831182,0.0561046937738,0.0420785203303,3.82751566805,0.0559944820667,0.04199586155
1162,0.0,185.0,76.0,62,0,294.0,129.0,68.0,97.0,95.0,44.0,3.0,1.0,5.88734339389,0.0816724209317,0.406324417936,9.42099553148,0.0891113905704,0.598991016827
1163,0.0,183.0,72.0,34,3,198.0,71.0,40.0,87.0,30.0,35.0,1.0,1.0,1.93036192216,0.0739787188374,0.0336266903807,3.07014435222,0.117659462309,0.0534815737768
1164,0.0,174.0,72.0,41,3,221.0,78.0,57.0,86.0,5.0,43.0,4.0,3.0,3.61381740402,0.217239094999,0.53942815819,5.703517152,0.345507944875,0.857933579336
1165,0.0,189.0,79.0,10,3,43.0,10.0,18.0,15.0,3.0,2.0,0.0,0.0,0.462366992734,0.0,0.0,0.735371639431,0.0,0.0
1166,0.0,175.0,72.0,41,3,162.0,57.0,41.0,64.0,23.0,30.0,0.0,0.0,3.78837053647,0.0,0.0,5.77761401831,0.0,0.0
1167,0.0,169.0,64.0,28,3,302.0,222.0,46.0,34.0,99.0,23.0,0.0,0.0,1.83009313335,0.0,0.0,2.5253172744,0.0,0.0
1168,1.0,178.0,72.0,58,1,475.0,197.0,122.0,156.0,106.0,17.0,1.0,0.0,1.76321313005,0.0,0.022312259723,2.15303913035,0.0,0.0224067308757
1169,0.0,181.0,73.0,68,3,199.0,75.0,59.0,65.0,1.0,33.0,2.0,0.0,2.79049488853,0.0,0.184946797094,4.43814293245,0.0,0.294148655772
1170,1.0,195.0,89.0,15,2,182.0,64.0,46.0,72.0,41.0,14.0,0.0,0.0,2.46211289077,0.0,0.0,2.85294596493,0.0,0.0
1171,0.0,188.0,92.0,44,0,647.0,340.0,159.0,148.0,0.0,25.0,0.0,2.0,1.81236623613,0.0243327488569,0.0,2.7052671768,0.0265490487768,0.0
1172,0.0,188.0,81.0,65,3,347.0,235.0,53.0,59.0,17.0,86.0,4.0,3.0,9.9751182258,0.231722785501,0.172863693896,15.7512181396,0.328658850278,0.233894632392
1173,0.0,198.0,85.0,6,0,518.0,281.0,112.0,125.0,34.0,25.0,1.0,3.0,2.37840915514,0.0764267412489,0.0187015645913,3.16514524842,0.0783031174205,0.0186648273556
1174,0.0,190.0,87.0,0,2,152.0,59.0,39.0,54.0,13.0,19.0,0.0,1.0,2.75537826349,0.168314081321,0.0,3.02481958967,0.1679834462,0.0
1175,0.0,175.0,74.0,37,2,223.0,100.0,54.0,69.0,12.0,16.0,0.0,0.0,2.76590334491,0.0,0.0,5.27647800326,0.0,0.0
1176,0.0,202.0,80.0,80,0,525.0,232.0,134.0,159.0,163.0,31.0,2.0,2.0,2.34168544854,0.0261351746981,0.495003765048,3.24596171043,0.0285156449825,0.524429008482
1177,0.0,190.0,75.0,45,0,106.0,65.0,11.0,30.0,0.0,2.0,0.0,0.0,0.651994689683,0.0,0.0,1.25143594139,0.0,0.0
1178,0.0,182.0,75.0,91,0,385.0,155.0,105.0,125.0,103.0,43.0,1.0,2.0,4.68853470584,0.229803145276,0.199086835524,5.92056782367,0.308410333155,0.606363636364
1179,0.0,197.0,87.0,20,0,665.0,385.0,140.0,140.0,0.0,9.0,0.0,1.0,0.792819083909,0.0125649878356,0.0,1.04786183506,0.0137094447031,0.0
1180,0.0,180.0,77.0,37,2,187.0,85.0,44.0,58.0,18.0,24.0,0.0,1.0,3.49489457161,0.0841570406607,0.0,4.68158974501,0.0839917231001,0.0
1181,0.0,180.0,73.0,81,0,278.0,100.0,63.0,115.0,12.0,56.0,3.0,0.0,4.27553308904,0.0,0.706603629709,4.66496149677,0.0,0.943991292216
1182,0.0,180.0,83.0,26,0,509.0,241.0,131.0,137.0,27.0,25.0,0.0,2.0,1.3044554631,0.0933399096362,0.0,1.4232691884,0.101841589223,0.0
1183,0.0,180.0,71.0,48,0,160.0,84.0,36.0,40.0,5.0,24.0,0.0,0.0,1.81199272444,0.0,0.0,2.88737227142,0.0,0.0
1184,0.0,180.0,75.0,26,0,701.0,392.0,155.0,154.0,12.0,111.0,2.0,1.0,5.13619557538,0.0408362104658,0.0204380642801,7.33318105079,0.0445556952852,0.0222996246198
1185,0.0,174.0,71.0,90,2,153.0,61.0,37.0,55.0,5.0,34.0,1.0,0.0,3.33393857796,0.0,0.0374031291825,4.86699661072,0.0,0.0373296547111
1186,0.0,174.0,69.0,0,2,119.0,54.0,28.0,37.0,25.0,4.0,0.0,0.0,1.17819856925,0.0,0.0,1.1758841234,0.0,0.0
1187,0.0,170.0,66.0,12,2,615.0,397.0,108.0,110.0,20.0,46.0,0.0,0.0,3.65381469743,0.0,0.0,4.70333330647,0.0,0.0
1188,0.0,194.0,88.0,11,2,191.0,89.0,33.0,69.0,10.0,28.0,0.0,0.0,3.82189538991,0.0,0.0,4.28949259215,0.0,0.0
1189,0.0,190.0,84.0,33,0,274.0,133.0,67.0,74.0,12.0,45.0,1.0,2.0,7.31975200003,0.0871172489938,0.029699062157,10.8377785899,0.0950521499417,0.0324041420256
1190,0.0,185.0,78.0,60,3,120.0,44.0,31.0,45.0,3.0,30.0,0.0,0.0,1.98274709138,0.0,0.0,3.15346035093,0.0,0.0
1191,0.0,185.0,82.0,28,3,229.0,110.0,46.0,73.0,0.0,17.0,0.0,1.0,1.28349032157,0.0369893594187,0.0,1.84513025751,0.0588297311545,0.0
1192,0.0,168.0,73.0,74,3,422.0,208.0,96.0,118.0,53.0,37.0,1.0,0.0,4.23428450332,0.0,0.123297864729,5.89777357818,0.0,0.196099103848
1193,0.0,192.0,85.0,28,3,380.0,268.0,71.0,41.0,29.0,77.0,4.0,4.0,8.44412227134,0.132230899648,0.11474370665,13.5195567157,0.191036176106,0.182494142098
1194,0.0,178.0,68.0,24,2,260.0,113.0,57.0,90.0,8.0,50.0,1.0,1.0,4.66134354943,0.0258944740494,0.168314081321,5.84763254245,0.0258436071077,0.1679834462
1195,0.0,184.0,77.0,93,0,59.0,19.0,12.0,28.0,1.0,12.0,0.0,1.0,2.67572794739,0.367493345228,0.0,3.80988986294,0.624640657084,0.0
1196,0.0,174.0,69.0,61,3,210.0,81.0,47.0,82.0,53.0,46.0,0.0,0.0,3.58657906899,0.0,0.0,5.70427511339,0.0,0.0
1197,0.0,172.0,66.0,22,3,131.0,37.0,41.0,53.0,21.0,14.0,2.0,0.0,1.25069778681,0.0,0.145315340574,2.16702421198,0.0,0.231116800964
1198,0.0,170.0,63.0,63,3,69.0,23.0,14.0,32.0,5.0,3.0,1.0,0.0,0.531361754682,0.0,0.184946797094,0.681210494419,0.0,0.294148655772
1199,0.0,178.0,63.0,90,2,69.0,21.0,20.0,28.0,12.0,3.0,0.0,0.0,1.00988448793,0.0,0.0,1.0079006772,0.0,0.0
1200,0.0,181.0,72.0,10,3,53.0,24.0,5.0,24.0,0.0,21.0,0.0,0.0,6.17589488282,0.0,0.0,10.4893521005,0.0,0.0
1201,0.0,179.0,73.0,17,3,442.0,146.0,111.0,185.0,24.0,144.0,3.0,3.0,6.97685521657,0.0609979809048,0.1981572826,10.7877855816,0.0970142460963,0.315159274042
1202,0.0,178.0,80.0,28,3,655.0,421.0,134.0,100.0,20.0,119.0,2.0,1.0,8.38094209217,0.0431631484161,0.0592778195813,12.0851984184,0.047149122807,0.0942784153116
1203,0.0,177.0,72.0,10,3,344.0,192.0,75.0,77.0,210.0,54.0,0.0,2.0,8.22175880939,0.293573519523,0.0,12.1645483389,0.610978898937,0.0
1204,0.0,190.0,85.0,59,0,166.0,61.0,45.0,60.0,0.0,3.0,0.0,1.0,0.555372462335,0.32518515412,0.0,0.605957455879,0.538461538462,0.0
1205,0.0,180.0,78.0,1,2,203.0,74.0,56.0,73.0,2.0,46.0,1.0,0.0,7.31437947525,0.0,0.336628162643,13.9253115691,0.0,0.3359668924
1206,0.0,183.0,72.0,34,3,162.0,52.0,41.0,69.0,4.0,46.0,2.0,1.0,3.82465571374,0.0739787188374,0.123297864729,6.0777941842,0.117659462309,0.196099103848
1207,0.0,176.0,74.0,37,2,572.0,319.0,118.0,135.0,185.0,78.0,1.0,4.0,7.02662981645,0.14503066984,0.0681212250024,9.70639956553,0.190612703332,0.138564850345
1208,0.0,173.0,80.0,48,0,169.0,112.0,26.0,31.0,7.0,33.0,2.0,1.0,3.11787511046,0.0251299756713,0.415873284238,4.09174216363,0.0274188894063,0.562219445456
1209,1.0,179.0,75.0,57,1,33.0,16.0,8.0,9.0,0.0,3.0,0.0,0.0,1.08606509834,0.0,0.0,1.67220192627,0.0,0.0
1210,0.0,172.0,68.0,12,2,340.0,200.0,62.0,78.0,16.0,80.0,2.0,2.0,8.91638118652,0.0726810805706,0.407213482247,12.9359217306,0.0725383063137,0.550813234205
1211,1.0,172.0,65.0,28,3,121.0,45.0,30.0,46.0,23.0,20.0,0.0,1.0,2.47426002299,0.123297864729,0.0,3.95784228846,0.196099103848,0.0
1212,0.0,185.0,79.0,27,2,351.0,126.0,77.0,148.0,8.0,38.0,0.0,2.0,4.44278543641,0.41160283118,0.0,6.78635781495,0.573219588249,0.0
1213,1.0,170.0,69.0,44,0,89.0,51.0,15.0,23.0,16.0,9.0,0.0,0.0,1.30297919234,0.0,0.0,0.943710381851,0.0,0.0
1214,0.0,196.0,93.0,30,2,115.0,54.0,20.0,41.0,0.0,3.0,0.0,2.0,0.841570406607,0.44883755019,0.0,0.839917231001,0.447955856534,0.0
1215,1.0,181.0,68.0,9,3,43.0,19.0,12.0,12.0,0.0,2.0,1.0,0.0,0.493191458916,0.0,0.369893594187,0.784396415393,0.0,0.588297311545
1216,1.0,180.0,64.0,20,0,362.0,212.0,66.0,84.0,51.0,85.0,7.0,1.0,9.50646303146,0.368946043451,0.83249882586,15.0746078557,0.637171717172,1.51827216753
1217,0.0,188.0,82.0,93,0,212.0,76.0,48.0,88.0,14.0,38.0,2.0,2.0,3.51398137769,0.0924733985468,0.11507800708,5.34410497953,0.147074327886,0.183025830258
1218,0.0,188.0,83.0,88,2,88.0,33.0,19.0,36.0,2.0,14.0,0.0,0.0,3.10860838389,0.0,0.0,3.36037106663,0.0,0.0
1219,1.0,192.0,83.0,17,3,57.0,15.0,14.0,28.0,2.0,10.0,1.0,0.0,1.54122330911,0.0,0.184946797094,2.4512387981,0.0,0.294148655772
1220,0.0,193.0,85.0,88,2,158.0,65.0,39.0,54.0,30.0,18.0,0.0,1.0,3.95342015362,0.336628162643,0.0,4.15243228945,0.3359668924,0.0
1221,0.0,190.0,92.0,0,2,379.0,143.0,89.0,147.0,0.0,31.0,0.0,0.0,1.47397069321,0.0,0.0,1.4731497527,0.0,0.0
1222,0.0,191.0,78.0,65,3,106.0,65.0,19.0,22.0,9.0,5.0,0.0,0.0,0.888342600649,0.0,0.0,1.06418961579,0.0,0.0
1223,0.0,190.0,86.0,90,2,164.0,44.0,41.0,79.0,0.0,3.0,0.0,1.0,0.406948848707,0.168314081321,0.0,0.418079224513,0.1679834462,0.0
1224,0.0,192.0,70.0,89,2,165.0,94.0,26.0,45.0,40.0,7.0,0.0,0.0,1.11502504269,0.0,0.0,1.68556315314,0.0,0.0
1225,0.0,190.0,82.0,65,3,392.0,242.0,71.0,79.0,10.0,68.0,1.0,3.0,5.32029970499,0.136338985037,0.0924733985468,7.85998412692,0.216840355217,0.147074327886
1226,0.0,183.0,81.0,10,3,403.0,212.0,84.0,107.0,59.0,106.0,3.0,3.0,10.555993204,0.245815596294,0.153842108491,14.7087337352,0.291245740048,0.244678200029
1227,0.0,183.0,74.0,25,3,89.0,23.0,25.0,41.0,0.0,12.0,0.0,1.0,1.42144824052,0.0924733985468,0.0,2.26074252579,0.147074327886,0.0
1228,0.0,196.0,86.0,9,3,20.0,5.0,11.0,4.0,0.0,1.0,0.0,0.0,0.369893594187,0.0,0.0,0.588297311545,0.0,0.0
1229,0.0,183.0,74.0,51,3,90.0,37.0,15.0,38.0,6.0,18.0,1.0,0.0,1.32236959922,0.0,0.123297864729,2.10316288877,0.0,0.196099103848
1230,1.0,180.0,74.0,87,1,186.0,56.0,62.0,68.0,8.0,28.0,1.0,0.0,1.69920604519,0.0,0.0478119851206,1.77703374156,0.0,0.048014423305
1231,0.0,171.0,62.0,50,1,131.0,49.0,37.0,45.0,29.0,16.0,0.0,0.0,1.8035864953,0.0,0.0,3.43695839641,0.0,0.0
1232,0.0,184.0,72.0,56,1,116.0,58.0,27.0,31.0,0.0,9.0,2.0,0.0,1.11637345621,0.0,0.195232272576,1.51298281561,0.0,0.196058895162
1233,0.0,191.0,87.0,55,1,311.0,121.0,93.0,97.0,24.0,71.0,2.0,7.0,6.35624827585,0.4888513055,0.0650868736898,7.09854334656,0.700887467503,0.0863590888293
1234,0.0,180.0,78.0,5,1,254.0,94.0,80.0,80.0,23.0,32.0,2.0,0.0,2.23164031933,0.0,0.0836709739611,2.29406407276,0.0,0.0840252407838
1235,0.0,191.0,87.0,37,2,286.0,123.0,56.0,107.0,0.0,17.0,0.0,0.0,1.17176714517,0.0,0.0,1.56380747537,0.0,0.0
1236,0.0,176.0,73.0,74,3,509.0,246.0,122.0,141.0,81.0,75.0,5.0,5.0,6.39105286139,0.144278620266,0.714796408477,9.28800219816,0.229467949025,1.25533375115
1237,0.0,182.0,79.0,65,3,427.0,281.0,87.0,59.0,19.0,82.0,3.0,1.0,7.15228646979,0.0362988537474,0.250400536586,9.56834775034,0.0396050624757,0.388653205732
1238,0.0,183.0,80.0,86,3,246.0,102.0,64.0,80.0,21.0,50.0,7.0,4.0,7.69466379297,0.9447761795,0.983990646909,10.4192427361,1.21450503295,1.22609074843
1239,0.0,180.0,77.0,89,2,148.0,69.0,34.0,45.0,9.0,8.0,1.0,0.0,1.13436337483,0.0,0.112209387548,1.31561405067,0.0,0.111988964133
1240,1.0,188.0,79.0,92,0,187.0,64.0,46.0,77.0,42.0,13.0,0.0,0.0,1.84074080128,0.0,0.0,2.00840100747,0.0,0.0
1241,0.0,188.0,95.0,8,0,593.0,224.0,157.0,212.0,16.0,94.0,6.0,6.0,6.8658123155,0.26847702618,0.948797065939,8.95850191923,0.292930720874,1.50110417461
1242,0.0,194.0,90.0,90,2,83.0,37.0,13.0,33.0,0.0,6.0,1.0,2.0,1.47538672825,0.457514574876,0.336628162643,1.70350702462,0.48918194659,0.3359668924
1243,0.0,189.0,87.0,47,0,217.0,92.0,53.0,72.0,0.0,1.0,0.0,0.0,0.0408362104658,0.0,0.0,0.0445556952852,0.0,0.0
1244,0.0,185.0,76.0,17,3,139.0,35.0,37.0,67.0,0.0,9.0,0.0,1.0,0.965833273711,0.0462366992734,0.0,1.53610964681,0.0735371639431,0.0
1245,0.0,187.0,84.0,22,3,304.0,113.0,75.0,116.0,67.0,39.0,3.0,0.0,3.19455970787,0.0,0.509073384794,5.08078787317,0.0,0.838374532575
1246,0.0,189.0,82.0,48,0,726.0,431.0,146.0,149.0,16.0,51.0,1.0,0.0,3.27197669766,0.0,0.0171941938804,4.32481602327,0.0,0.0187602927517
1247,1.0,171.0,64.0,43,1,412.0,192.0,126.0,94.0,7.0,43.0,0.0,1.0,4.18799014651,0.326689683727,0.0,6.56250594314,0.356445562282,0.0
1248,0.0,195.0,94.0,24,2,221.0,88.0,48.0,85.0,52.0,24.0,1.0,0.0,3.30811106806,0.0,0.0673256325285,3.92361628762,0.0,0.0671933784801
1249,0.0,179.0,70.0,32,2,167.0,72.0,44.0,51.0,30.0,25.0,0.0,0.0,3.4476781984,0.0,0.0,3.60250610333,0.0,0.0
1250,0.0,194.0,88.0,32,2,112.0,52.0,24.0,36.0,0.0,1.0,0.0,0.0,0.0843848232766,0.0,0.0,0.0985347985348,0.0,0.0
1251,0.0,188.0,77.0,59,0,504.0,197.0,119.0,188.0,0.0,4.0,0.0,2.0,0.0687085445933,0.355202847304,0.0,0.0749667254005,0.519017932626,0.0
1252,0.0,187.0,80.0,80,0,333.0,134.0,87.0,112.0,25.0,69.0,1.0,2.0,6.24039104891,0.348468995975,0.0326689683727,8.39294659883,0.380208599767,0.0356445562282
1253,0.0,184.0,78.0,16,2,318.0,180.0,72.0,66.0,157.0,31.0,0.0,1.0,3.63612191408,0.0224418775095,0.0,5.49402128038,0.0223977928267,0.0
1254,0.0,179.0,75.0,0,2,109.0,34.0,27.0,48.0,17.0,9.0,0.0,0.0,1.74800095312,0.0,0.0,3.44976000919,0.0,0.0
1255,0.0,182.0,78.0,37,2,186.0,69.0,46.0,71.0,17.0,16.0,1.0,2.0,2.86326567896,0.420785203303,0.336628162643,3.74441793933,0.4199586155,0.3359668924
1256,0.0,183.0,74.0,76,2,169.0,78.0,33.0,58.0,18.0,26.0,3.0,0.0,4.13491593113,0.0,0.36468050953,4.12679332832,0.0,0.363964133434
1257,0.0,180.0,76.0,2,2,116.0,37.0,30.0,49.0,38.0,19.0,0.0,0.0,1.17900006487,0.0,0.0,1.17668404457,0.0,0.0
1258,0.0,178.0,76.0,19,3,190.0,74.0,45.0,71.0,6.0,37.0,5.0,0.0,2.91056352347,0.0,0.393672468099,4.62910610739,0.0,0.62611642443
1259,0.0,181.0,78.0,36,3,148.0,55.0,35.0,58.0,0.0,24.0,0.0,1.0,2.09782509846,0.184946797094,0.0,3.33648618119,0.294148655772,0.0
1260,0.0,192.0,76.0,69,3,178.0,87.0,26.0,65.0,0.0,16.0,0.0,0.0,2.12010540454,0.0,0.0,3.32202842465,0.0,0.0
1261,0.0,177.0,77.0,89,2,160.0,89.0,35.0,36.0,7.0,8.0,1.0,0.0,1.0659891817,0.0,0.112209387548,1.06389515927,0.0,0.111988964133
1262,0.0,183.0,71.0,48,0,509.0,305.0,110.0,94.0,236.0,72.0,2.0,3.0,4.36210127693,0.265094976399,0.133251155983,5.74858556571,0.51170648063,0.14553352539
1263,1.0,186.0,78.0,57,1,354.0,133.0,107.0,114.0,7.0,41.0,0.0,4.0,2.43453518178,0.349009293204,0.0,2.83333553844,0.546428305846,0.0
1264,0.0,192.0,85.0,22,3,70.0,30.0,15.0,25.0,0.0,19.0,1.0,0.0,4.41163515696,0.0,0.198401540074,8.18466773568,0.0,0.395182872435
1265,0.0,192.0,81.0,15,2,289.0,120.0,75.0,94.0,23.0,46.0,3.0,4.0,5.32041002791,0.34045833542,0.184708473846,6.14712169406,0.386515583675,0.226399071901
1266,1.0,180.0,71.0,17,3,217.0,66.0,63.0,88.0,29.0,24.0,2.0,0.0,4.98808927089,0.0,0.215771263276,5.8028090368,0.0,0.343173431734
1267,0.0,173.0,65.0,52,0,89.0,35.0,32.0,22.0,8.0,5.0,0.0,0.0,0.962282565349,0.0,0.0,1.02152765866,0.0,0.0
1268,0.0,184.0,71.0,79,1,241.0,104.0,68.0,69.0,8.0,21.0,0.0,0.0,1.99656713134,0.0,0.0,3.6719517421,0.0,0.0
1269,0.0,178.0,70.0,50,1,351.0,129.0,104.0,118.0,7.0,59.0,1.0,1.0,3.33769157717,0.025744915065,0.334683895844,3.94959467177,0.0258539202412,0.336100963135
1270,0.0,190.0,83.0,30,2,262.0,139.0,54.0,69.0,18.0,29.0,2.0,0.0,3.57008946775,0.0,0.23563971385,3.77949001981,0.0,0.23517682468
1271,0.0,188.0,85.0,16,2,414.0,206.0,95.0,113.0,0.0,29.0,0.0,3.0,2.01316296405,0.259438514619,0.0,2.23847119532,0.456099946332,0.0
1272,1.0,187.0,88.0,69,3,365.0,143.0,87.0,135.0,45.0,64.0,1.0,3.0,6.85063605577,0.226307589228,0.0528419420267,10.4095722515,0.357905373529,0.0840424730778
1273,1.0,193.0,95.0,91,0,211.0,103.0,45.0,63.0,79.0,12.0,1.0,0.0,1.67390218766,0.0,0.362719752102,2.60621362284,0.0,0.568785437183
1274,0.0,188.0,83.0,38,2,174.0,74.0,39.0,61.0,0.0,10.0,0.0,1.0,1.41805500125,0.170102747261,0.0,1.60609874739,0.313200498132,0.0
1275,0.0,189.0,80.0,8,0,249.0,118.0,60.0,71.0,12.0,27.0,1.0,0.0,3.25741010503,0.0,0.0882299998869,4.51899428345,0.0,0.111419702663
1276,0.0,186.0,77.0,58,1,168.0,50.0,43.0,75.0,0.0,2.0,0.0,2.0,0.0790225865188,0.390464545152,0.0,0.0793571718514,0.392117790324,0.0
1277,0.0,178.0,75.0,32,2,222.0,106.0,55.0,61.0,45.0,30.0,2.0,1.0,5.91664070626,0.0841570406607,0.280523468869,5.90501809452,0.0839917231001,0.279972410334
1278,0.0,183.0,78.0,27,2,140.0,57.0,32.0,51.0,4.0,20.0,1.0,0.0,4.3144509512,0.0,0.336628162643,4.30597567093,0.0,0.3359668924
1279,0.0,191.0,83.0,51,3,533.0,250.0,133.0,150.0,134.0,17.0,0.0,0.0,1.71975498163,0.0,0.0,1.80567511515,0.0,0.0
1280,0.0,183.0,81.0,80,0,494.0,171.0,133.0,190.0,26.0,57.0,2.0,4.0,3.32298553118,0.160782569834,0.190568982174,3.8808616061,0.175427129672,0.207926577998
1281,0.0,193.0,85.0,20,0,116.0,31.0,31.0,54.0,0.0,5.0,0.0,1.0,1.25231045429,0.0653379367453,0.0,1.36637465541,0.0712891124563,0.0
1282,0.0,174.0,62.0,31,1,232.0,68.0,72.0,92.0,25.0,26.0,0.0,0.0,1.73338404527,0.0,0.0,2.01554656091,0.0,0.0
1283,0.0,187.0,83.0,17,3,173.0,59.0,47.0,67.0,7.0,42.0,3.0,0.0,4.52591233459,0.0,0.219294059411,7.19823781911,0.0,0.348776263273
1284,0.0,172.0,69.0,63,3,349.0,121.0,88.0,140.0,126.0,29.0,0.0,1.0,1.87087422096,0.0924733985468,0.0,2.97148101248,0.147074327886,0.0
1285,1.0,171.0,72.0,41,3,81.0,33.0,18.0,30.0,7.0,14.0,0.0,0.0,2.09155706472,0.0,0.0,3.07891682726,0.0,0.0
1286,1.0,190.0,87.0,60,3,61.0,19.0,16.0,26.0,0.0,5.0,0.0,0.0,1.1836595014,0.0,0.0,1.88255139694,0.0,0.0
1287,0.0,182.0,68.0,67,3,95.0,45.0,24.0,26.0,4.0,11.0,0.0,0.0,1.62161019326,0.0,0.0,3.26197006569,0.0,0.0
1288,0.0,178.0,72.0,63,3,111.0,37.0,34.0,40.0,1.0,46.0,1.0,0.0,4.03647523498,0.0,0.0739787188374,6.27711230958,0.0,0.117659462309
1289,0.0,178.0,70.0,87,1,235.0,75.0,66.0,94.0,6.0,55.0,2.0,0.0,3.11550329332,0.0,0.195232272576,3.19932765858,0.0,0.196058895162
1290,0.0,181.0,73.0,25,3,85.0,26.0,23.0,36.0,8.0,11.0,0.0,0.0,2.42832850885,0.0,0.0,3.93403479618,0.0,0.0
1291,0.0,172.0,59.0,31,1,213.0,64.0,57.0,92.0,29.0,15.0,1.0,0.0,1.25972039417,0.0,0.352919999547,1.47486707484,0.0,0.445678810652
1292,1.0,179.0,85.0,20,0,224.0,88.0,61.0,75.0,4.0,31.0,0.0,0.0,3.98307500582,0.0,0.0,5.72418915188,0.0,0.0
1293,0.0,175.0,71.0,83,0,79.0,23.0,22.0,34.0,12.0,8.0,0.0,0.0,1.90568982174,0.0,0.0,2.07926577998,0.0,0.0
1294,0.0,183.0,75.0,44,0,16.0,4.0,2.0,10.0,2.0,1.0,0.0,0.0,0.365476635718,0.0,0.0,0.768707482993,0.0,0.0
1295,0.0,188.0,84.0,59,0,276.0,102.0,73.0,101.0,16.0,29.0,2.0,1.0,2.67776153498,0.0204181052329,0.0484649530803,3.29198039243,0.0222778476426,0.0528792867121
1296,0.0,183.0,76.0,80,0,286.0,109.0,77.0,100.0,20.0,59.0,2.0,2.0,3.57684072455,0.190568982174,0.0389735061288,4.53117405286,0.207926577998,0.0425233302371
1297,1.0,191.0,85.0,80,0,115.0,43.0,32.0,40.0,4.0,27.0,1.0,2.0,5.35208305338,0.653379367453,0.326689683727,6.07911424324,0.712891124563,0.356445562282
1298,0.0,173.0,65.0,52,0,168.0,80.0,38.0,50.0,19.0,33.0,0.0,2.0,3.3761823148,0.392027620472,0.0,3.6836951502,0.427734674738,0.0
1299,0.0,183.0,71.0,93,0,42.0,22.0,6.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,1.0,184.0,77.0,43,1,454.0,273.0,99.0,82.0,148.0,22.0,0.0,0.0,2.94309041468,0.0,0.0,3.3068941578,0.0,0.0
1301,0.0,175.0,70.0,86,3,18.0,6.0,4.0,8.0,0.0,1.0,0.0,0.0,0.369893594187,0.0,0.0,0.588297311545,0.0,0.0
1302,0.0,178.0,70.0,63,3,189.0,72.0,48.0,69.0,30.0,42.0,1.0,0.0,3.33148800381,0.0,0.0528419420267,5.13542741332,0.0,0.0840424730778
1303,0.0,190.0,80.0,58,1,230.0,127.0,48.0,55.0,0.0,10.0,0.0,0.0,1.89823087604,0.0,0.0,2.34307662794,0.0,0.0
1304,0.0,191.0,85.0,48,0,48.0,11.0,18.0,19.0,0.0,4.0,0.0,0.0,1.34756239641,0.0,0.0,1.69397734393,0.0,0.0
1305,0.0,189.0,85.0,65,3,354.0,216.0,68.0,70.0,36.0,50.0,1.0,0.0,4.48131814806,0.0,0.123297864729,6.47305355438,0.0,0.196099103848
1306,0.0,177.0,75.0,47,0,444.0,234.0,102.0,108.0,65.0,36.0,0.0,1.0,3.82021468337,0.0362988537474,0.0,4.78152115175,0.0396050624757,0.0
1307,1.0,182.0,70.0,56,1,96.0,46.0,25.0,25.0,4.0,15.0,1.0,1.0,3.39333907815,0.111561298615,0.344862798033,4.38777675588,0.112033654378,-0.070351758794
1308,0.0,187.0,83.0,19,3,152.0,68.0,36.0,48.0,8.0,33.0,1.0,2.0,3.35575688504,0.154122330911,0.041099288243,5.33716394307,0.24512387981,0.0653663679494
1309,0.0,184.0,78.0,25,3,42.0,17.0,8.0,17.0,6.0,7.0,1.0,0.0,2.04832958828,0.0,0.369893594187,3.38501205119,0.0,0.588297311545
1310,0.0,186.0,77.0,9,3,180.0,84.0,37.0,59.0,20.0,44.0,0.0,1.0,3.5468141291,0.0924733985468,0.0,5.25385292331,0.147074327886,0.0
1311,0.0,187.0,75.0,82,0,198.0,104.0,41.0,53.0,10.0,42.0,0.0,0.0,6.35993446916,0.0,0.0,9.83352447461,0.0,0.0
1312,0.0,168.0,66.0,6,0,466.0,255.0,98.0,113.0,76.0,39.0,0.0,0.0,5.33794212603,0.0,0.0,7.82886283412,0.0,0.0
1313,0.0,185.0,79.0,27,2,247.0,89.0,58.0,100.0,121.0,17.0,0.0,0.0,2.09724688631,0.0,0.0,2.09312706773,0.0,0.0
1314,0.0,174.0,70.0,33,0,417.0,169.0,89.0,159.0,13.0,43.0,0.0,0.0,3.27089580177,0.0,0.0,3.61818611526,0.0,0.0
1315,0.0,179.0,72.0,38,2,116.0,55.0,21.0,40.0,5.0,14.0,1.0,4.0,2.97354877001,0.785465712833,0.0841570406607,2.96770754954,0.783922748934,0.0839917231001
1316,0.0,176.0,70.0,22,3,135.0,45.0,40.0,50.0,15.0,15.0,1.0,0.0,1.86796265065,0.0,0.123297864729,2.9709014233,0.0,0.196099103848
1317,0.0,175.0,69.0,82,0,465.0,180.0,113.0,172.0,30.0,101.0,3.0,2.0,4.9141936875,0.0630044390044,0.0382327590647,6.52830604319,0.0687430727257,0.0417151137034
